"","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","sales","salary"
"757",0.77,0.92,5,235,5,0,1,0,"IT","low"
"759",0.39,0.54,2,127,3,0,1,0,"sales","low"
"760",0.41,0.55,2,151,3,0,1,0,"sales","low"
"761",0.1,0.9,7,290,4,0,1,0,"sales","low"
"762",0.09,0.93,6,249,4,0,1,0,"sales","low"
"763",0.41,0.47,2,131,3,0,1,0,"marketing","medium"
"764",0.39,0.46,2,159,3,0,1,0,"sales","medium"
"765",0.83,0.99,4,223,5,0,1,0,"accounting","medium"
"766",0.09,0.87,3,214,2,0,1,0,"support","medium"
"767",0.75,0.81,5,227,5,0,1,0,"technical","medium"
"768",0.44,0.54,2,127,3,0,1,0,"management","medium"
"775",0.38,0.5,2,152,3,0,1,0,"sales","high"
"776",0.39,0.57,2,158,3,0,1,0,"sales","low"
"777",0.1,0.97,6,254,5,0,1,0,"sales","medium"
"778",0.11,0.93,6,294,4,0,1,0,"sales","medium"
"781",0.44,0.65,3,271,4,0,1,0,"sales","low"
"783",0.72,1,4,245,5,0,1,0,"sales","low"
"786",0.85,0.99,5,248,5,0,1,0,"sales","low"
"787",0.78,0.93,5,225,5,0,1,0,"sales","low"
"788",0.39,0.46,2,156,3,0,1,0,"sales","low"
"789",0.78,0.81,3,222,2,0,1,0,"sales","low"
"792",0.11,0.87,6,301,4,0,1,0,"accounting","low"
"793",0.9,0.83,5,259,5,0,1,0,"accounting","low"
"794",0.91,0.89,4,247,5,0,1,0,"hr","low"
"796",0.43,0.54,2,150,3,0,1,0,"hr","low"
"797",0.45,0.49,2,151,3,0,1,0,"hr","low"
"798",0.11,0.91,5,291,4,0,1,0,"technical","low"
"799",0.11,0.93,6,253,4,1,1,0,"technical","low"
"800",0.43,0.5,2,161,3,0,1,0,"technical","low"
"801",0.91,0.97,4,251,6,0,1,0,"technical","low"
"802",0.43,0.55,2,153,3,0,1,0,"technical","medium"
"803",0.85,0.82,5,264,6,0,1,0,"technical","medium"
"804",0.1,0.77,6,310,4,0,1,0,"technical","medium"
"805",0.81,0.95,5,266,5,0,1,0,"technical","medium"
"807",0.45,0.54,2,138,3,0,1,0,"technical","medium"
"808",0.86,1,5,227,5,0,1,0,"technical","medium"
"811",0.84,0.93,5,236,5,0,1,0,"support","medium"
"813",0.38,0.49,2,127,3,0,1,0,"support","medium"
"816",0.8,0.97,4,218,5,1,1,0,"support","medium"
"817",0.84,0.97,5,251,5,0,1,0,"support","medium"
"818",0.11,0.87,6,264,4,0,1,0,"support","medium"
"819",0.89,0.79,3,149,2,0,1,0,"support","medium"
"820",0.45,0.51,2,138,3,0,1,0,"technical","low"
"822",0.74,0.93,5,244,5,0,1,0,"technical","low"
"826",0.11,0.86,6,308,4,0,1,0,"IT","low"
"827",0.1,0.93,6,269,4,0,1,0,"IT","low"
"828",0.7,0.74,6,136,3,0,1,0,"IT","low"
"829",0.59,1,2,160,5,0,1,0,"product_mng","low"
"831",0.72,0.95,4,220,5,0,1,0,"product_mng","low"
"833",0.39,0.48,2,161,3,0,1,0,"IT","low"
"836",0.11,0.78,6,300,4,1,1,0,"RandD","low"
"839",0.81,0.9,5,238,6,0,1,0,"marketing","low"
"840",0.37,0.53,2,126,3,0,1,0,"sales","low"
"844",0.66,0.47,7,156,2,0,1,0,"management","medium"
"845",0.39,0.47,2,152,3,0,1,0,"marketing","medium"
"846",0.44,0.51,2,146,3,0,1,0,"marketing","medium"
"848",0.79,0.94,5,227,6,0,1,0,"sales","medium"
"849",0.1,0.81,6,301,4,1,1,0,"sales","medium"
"850",0.54,0.94,6,294,3,0,1,0,"sales","medium"
"851",0.37,0.47,2,151,3,0,1,0,"sales","medium"
"855",0.79,0.9,5,263,5,0,1,0,"sales","medium"
"856",0.42,0.56,2,156,3,0,1,0,"sales","medium"
"858",0.11,0.78,6,303,4,0,1,0,"sales","medium"
"859",0.74,1,4,253,5,0,1,0,"sales","low"
"861",0.79,1,4,218,5,0,1,0,"sales","low"
"862",0.43,0.48,2,144,3,0,1,0,"sales","low"
"864",0.39,0.55,2,146,3,0,1,0,"sales","low"
"866",0.82,0.85,5,218,5,0,1,0,"sales","low"
"867",0.41,0.46,2,128,3,0,1,0,"accounting","low"
"868",0.42,0.56,2,128,3,0,1,0,"accounting","low"
"869",0.74,0.88,4,248,6,0,1,0,"accounting","low"
"870",0.38,0.57,2,152,3,1,1,0,"hr","low"
"871",0.39,0.56,2,126,3,0,1,0,"hr","low"
"872",0.87,0.94,4,260,5,0,1,0,"hr","low"
"874",0.78,1,5,220,5,0,1,0,"technical","low"
"877",0.91,0.94,5,257,5,0,1,0,"technical","low"
"881",0.38,0.88,3,154,4,0,1,0,"technical","medium"
"884",0.37,0.51,2,128,3,0,1,0,"technical","medium"
"887",0.41,0.51,2,127,3,0,1,0,"support","medium"
"888",0.41,0.51,2,137,3,0,1,0,"support","medium"
"889",0.11,0.83,6,295,4,0,1,0,"support","medium"
"890",0.11,0.79,6,281,4,0,1,0,"support","medium"
"891",0.43,0.57,2,131,3,1,1,0,"support","medium"
"894",0.85,0.85,5,267,5,0,1,0,"support","medium"
"897",0.44,0.56,2,134,3,0,1,0,"technical","medium"
"898",0.3,0.56,3,309,4,1,1,0,"technical","low"
"899",0.11,0.77,7,273,4,0,1,0,"management","low"
"902",0.43,0.53,2,145,3,0,1,0,"IT","low"
"904",0.43,0.47,2,128,3,0,1,0,"IT","low"
"906",0.76,0.93,5,238,5,0,1,0,"product_mng","low"
"910",0.92,0.9,5,248,5,0,1,0,"sales","low"
"911",0.79,0.98,4,271,5,0,1,0,"sales","low"
"912",0.43,0.51,2,140,3,0,1,0,"sales","low"
"914",0.44,0.49,2,127,3,1,1,0,"sales","low"
"915",0.89,0.87,5,275,6,0,1,0,"marketing","low"
"917",0.11,0.82,6,304,4,1,1,0,"accounting","low"
"918",0.38,0.55,2,145,3,0,1,0,"support","low"
"919",0.11,0.85,6,259,4,0,1,0,"technical","medium"
"920",0.82,0.86,4,264,5,0,1,0,"management","medium"
"922",0.4,0.48,2,138,3,0,1,0,"marketing","medium"
"923",0.43,0.47,2,137,3,0,1,0,"marketing","medium"
"927",0.78,0.87,4,236,5,0,1,0,"sales","medium"
"928",0.46,0.86,2,212,4,0,1,0,"sales","medium"
"929",0.77,0.91,5,261,6,0,1,0,"sales","medium"
"932",0.9,0.92,5,154,4,0,1,0,"sales","low"
"934",0.1,0.96,6,254,4,1,1,0,"sales","medium"
"936",0.44,0.49,2,130,3,0,1,0,"sales","medium"
"937",0.1,0.95,7,301,4,0,1,0,"sales","low"
"940",0.39,0.47,2,135,3,0,1,0,"sales","low"
"942",0.43,0.56,2,136,3,0,1,0,"sales","low"
"943",0.11,0.89,6,301,4,0,1,0,"accounting","low"
"944",0.81,1,5,235,5,0,1,0,"accounting","low"
"945",0.11,0.85,7,272,4,0,1,0,"accounting","low"
"946",0.87,1,5,274,5,0,1,0,"hr","low"
"947",0.37,0.46,2,131,3,0,1,0,"hr","low"
"948",0.39,0.56,2,135,3,0,1,0,"hr","low"
"949",0.61,0.86,4,196,4,0,1,0,"hr","low"
"950",0.11,0.95,6,285,4,0,1,0,"technical","low"
"951",0.09,0.9,7,289,5,0,1,0,"technical","low"
"952",0.36,0.52,2,157,3,0,1,0,"technical","low"
"954",0.41,0.71,4,301,5,0,1,0,"technical","low"
"955",0.4,0.46,2,131,3,0,1,0,"technical","low"
"958",0.39,0.57,2,133,3,0,1,0,"technical","medium"
"959",0.41,0.5,2,153,3,0,1,0,"technical","medium"
"960",0.1,0.94,7,281,4,0,1,0,"technical","medium"
"961",0.39,0.51,2,132,3,0,1,0,"support","medium"
"962",0.73,0.83,5,270,5,1,1,0,"support","medium"
"964",0.37,0.51,2,140,3,0,1,0,"support","medium"
"966",0.8,0.63,5,180,5,0,1,0,"support","medium"
"967",0.09,0.85,5,281,4,0,1,0,"support","medium"
"968",0.85,0.92,4,275,5,0,1,0,"support","medium"
"970",0.41,0.48,2,130,3,0,1,0,"support","high"
"972",0.72,1,5,264,5,0,1,0,"technical","medium"
"974",0.37,0.47,2,150,3,0,1,0,"technical","medium"
"975",0.1,0.81,6,304,4,0,1,0,"management","medium"
"978",0.11,0.87,5,303,4,0,1,0,"IT","low"
"979",0.39,0.56,2,156,3,0,1,0,"IT","low"
"980",0.11,0.95,6,271,4,0,1,0,"IT","low"
"981",0.45,0.45,2,140,3,0,1,0,"product_mng","low"
"987",0.36,0.5,2,158,3,0,1,0,"RandD","low"
"988",0.1,0.79,6,249,4,0,1,0,"RandD","low"
"989",0.74,0.89,5,259,5,0,1,0,"RandD","low"
"990",0.4,0.46,2,144,3,0,1,0,"RandD","low"
"991",0.09,0.77,6,244,4,0,1,0,"marketing","low"
"992",0.76,0.91,4,219,5,0,1,0,"sales","low"
"993",0.45,0.57,2,151,3,0,1,0,"accounting","low"
"994",0.84,0.88,4,269,5,0,1,0,"support","low"
"995",0.38,0.45,2,127,3,0,1,0,"technical","low"
"998",0.86,0.94,5,224,5,0,1,0,"marketing","medium"
"1000",0.37,0.5,2,131,3,0,1,0,"sales","medium"
"1001",0.87,1,4,258,5,1,1,1,"sales","medium"
"1002",0.11,0.85,6,267,4,0,1,0,"sales","medium"
"1003",0.42,0.5,2,141,3,0,1,0,"sales","medium"
"1006",0.54,0.56,4,260,3,0,1,0,"sales","medium"
"1008",0.36,0.52,2,137,3,1,1,0,"sales","medium"
"1009",0.87,0.9,4,256,5,0,1,0,"sales","high"
"1010",0.75,0.88,4,239,5,0,1,0,"sales","low"
"1011",0.43,0.53,2,152,3,0,1,0,"sales","medium"
"1012",0.43,0.47,2,149,3,0,1,0,"sales","medium"
"1013",0.1,0.87,6,284,4,0,1,0,"sales","medium"
"1014",0.11,0.78,7,248,4,0,1,0,"sales","medium"
"1015",0.44,0.53,2,156,3,0,1,0,"sales","low"
"1017",0.4,0.55,2,155,3,0,1,0,"sales","low"
"1019",0.36,0.47,2,136,3,0,1,0,"accounting","low"
"1020",0.86,0.95,4,241,5,0,1,0,"accounting","low"
"1021",0.74,0.87,5,258,5,0,1,0,"accounting","low"
"1023",0.36,0.48,2,145,3,0,1,0,"hr","low"
"1024",0.42,0.57,2,159,3,0,1,0,"hr","low"
"1026",0.4,0.45,2,142,3,0,1,0,"technical","low"
"1027",0.46,0.53,2,129,3,0,1,0,"technical","low"
"1028",0.09,0.9,6,287,4,0,1,0,"technical","low"
"1029",0.88,0.89,4,275,5,0,1,0,"technical","low"
"1030",0.1,0.82,6,272,4,0,1,0,"technical","low"
"1031",0.1,0.97,6,307,4,0,1,0,"technical","low"
"1032",0.11,0.93,4,295,3,0,1,0,"technical","low"
"1033",0.84,0.88,5,237,5,0,1,0,"technical","low"
"1034",0.42,0.56,2,158,3,0,1,0,"technical","low"
"1036",0.1,0.95,6,256,4,0,1,0,"technical","medium"
"1037",0.46,0.54,2,158,3,0,1,0,"support","medium"
"1038",0.09,0.97,7,268,4,0,1,0,"support","medium"
"1039",0.89,1,4,237,5,0,1,0,"support","medium"
"1040",0.82,1,4,273,6,0,1,0,"support","medium"
"1043",0.81,0.94,5,233,6,0,1,0,"support","medium"
"1044",0.77,1,4,249,6,0,1,0,"support","medium"
"1045",0.63,0.94,3,179,2,0,1,0,"support","medium"
"1046",0.4,0.57,2,128,3,0,1,0,"support","medium"
"1047",0.86,1,4,250,6,0,1,0,"support","medium"
"1048",0.37,0.49,2,151,3,0,1,0,"technical","high"
"1054",0.09,0.78,6,244,4,0,1,0,"IT","low"
"1055",0.09,0.84,6,258,4,0,1,0,"IT","low"
"1056",0.1,0.8,7,292,5,0,1,0,"IT","low"
"1058",0.4,0.51,2,136,3,0,1,0,"product_mng","low"
"1059",0.31,0.95,6,235,5,0,1,0,"product_mng","low"
"1062",0.34,0.97,6,157,5,1,1,0,"RandD","low"
"1063",0.87,0.83,5,267,5,0,1,0,"RandD","low"
"1064",0.11,0.91,6,302,4,0,1,0,"RandD","low"
"1065",0.47,0.81,4,133,3,0,1,0,"RandD","low"
"1067",0.43,0.47,2,129,3,0,1,0,"marketing","low"
"1068",0.45,0.57,2,136,3,0,1,0,"sales","low"
"1070",0.1,0.89,6,244,4,1,1,0,"support","low"
"1077",0.09,0.79,6,276,4,0,1,0,"sales","medium"
"1078",0.8,0.95,5,244,5,0,1,0,"sales","medium"
"1079",0.46,0.53,2,128,3,0,1,0,"sales","medium"
"1080",0.86,0.95,5,269,6,0,1,0,"sales","medium"
"1081",0.86,0.95,4,238,5,0,1,0,"sales","medium"
"1082",0.9,0.91,4,269,5,0,1,0,"sales","medium"
"1083",0.87,0.88,5,231,6,0,1,0,"sales","medium"
"1084",0.83,0.94,4,267,5,0,1,0,"sales","medium"
"1086",0.77,1,4,272,5,0,1,0,"sales","medium"
"1087",0.9,0.86,5,254,5,0,1,0,"sales","high"
"1088",0.73,0.92,4,273,5,0,1,0,"sales","low"
"1090",0.36,0.53,2,133,3,0,1,0,"sales","medium"
"1092",0.44,0.46,2,157,3,0,1,0,"sales","medium"
"1093",0.73,1,5,230,5,0,1,0,"sales","low"
"1094",0.89,0.91,5,260,5,0,1,0,"sales","low"
"1099",0.42,0.48,2,132,3,0,1,0,"hr","low"
"1100",0.44,0.46,2,153,3,0,1,0,"hr","low"
"1103",0.43,0.47,2,130,3,0,1,0,"technical","low"
"1106",0.37,0.49,2,130,3,0,1,0,"technical","low"
"1107",0.44,0.57,2,139,3,0,1,0,"technical","low"
"1111",0.09,0.82,7,267,4,0,1,0,"technical","low"
"1113",0.09,0.82,6,251,4,0,1,0,"support","low"
"1114",0.1,0.87,6,306,4,0,1,0,"support","medium"
"1115",0.11,0.86,6,279,4,0,1,0,"support","medium"
"1116",0.42,0.46,2,131,3,0,1,0,"support","medium"
"1117",0.09,0.85,6,260,4,0,1,0,"support","medium"
"1119",0.75,0.97,4,245,5,0,1,0,"support","medium"
"1120",0.44,0.5,2,138,3,0,1,0,"support","medium"
"1121",0.11,0.91,6,278,4,0,1,0,"support","medium"
"1122",0.38,0.47,2,147,3,0,1,0,"support","medium"
"1124",0.1,0.9,7,301,4,0,1,0,"technical","medium"
"1125",0.43,0.52,2,141,3,0,1,0,"technical","medium"
"1126",0.39,0.57,2,158,3,0,1,0,"technical","high"
"1128",0.1,0.85,7,261,4,0,1,0,"IT","medium"
"1129",0.1,0.89,5,270,4,0,1,0,"IT","medium"
"1130",0.11,0.93,6,290,4,0,1,0,"IT","medium"
"1131",0.37,0.47,2,149,3,0,1,0,"IT","medium"
"1134",0.91,0.94,5,218,6,0,1,0,"product_mng","low"
"1137",0.86,0.91,5,265,5,0,1,0,"IT","low"
"1138",0.87,0.88,5,262,6,0,1,0,"sales","low"
"1139",0.09,0.92,6,303,5,0,1,0,"sales","low"
"1140",0.42,0.46,2,132,3,0,1,0,"sales","low"
"1142",0.46,0.48,2,129,3,0,1,0,"sales","low"
"1143",0.88,1,5,226,6,0,1,0,"marketing","low"
"1145",0.43,0.45,2,140,3,0,1,0,"sales","low"
"1146",0.37,0.49,2,153,3,0,1,0,"accounting","low"
"1149",0.39,0.57,2,156,3,0,1,0,"management","low"
"1150",0.77,0.92,5,255,5,0,1,0,"marketing","low"
"1152",0.79,0.96,4,234,5,0,1,0,"marketing","low"
"1155",0.39,0.53,2,131,3,0,1,0,"sales","medium"
"1156",0.11,0.89,6,301,4,0,1,0,"sales","medium"
"1157",0.4,0.51,2,156,3,0,1,0,"sales","medium"
"1159",0.57,0.85,4,219,2,1,1,0,"sales","medium"
"1160",0.11,0.95,7,269,5,0,1,0,"sales","medium"
"1161",0.36,0.73,4,276,2,0,1,0,"sales","medium"
"1162",0.11,0.94,7,302,4,0,1,0,"sales","medium"
"1163",0.35,0.8,6,281,2,0,1,0,"sales","medium"
"1164",0.78,0.99,5,241,5,0,1,0,"sales","medium"
"1165",0.11,0.93,7,288,4,0,1,0,"sales","high"
"1166",0.1,0.96,6,303,4,0,1,0,"sales","low"
"1168",0.43,0.5,2,127,3,1,1,0,"sales","medium"
"1169",0.79,0.84,5,245,5,0,1,0,"sales","medium"
"1171",0.09,0.91,6,248,4,0,1,0,"sales","low"
"1172",0.11,0.91,6,302,4,0,1,0,"accounting","low"
"1175",0.09,0.8,6,294,4,0,1,0,"hr","low"
"1176",0.78,0.71,4,296,3,0,1,0,"hr","low"
"1178",0.82,0.82,4,249,5,0,1,0,"hr","low"
"1179",0.85,0.89,4,221,5,0,1,0,"technical","low"
"1181",0.77,0.89,5,243,5,0,1,0,"technical","low"
"1182",0.39,0.5,2,127,3,0,1,0,"technical","low"
"1186",0.43,0.49,2,135,3,0,1,0,"technical","low"
"1187",0.11,0.96,6,262,4,1,1,0,"technical","low"
"1190",0.36,0.51,2,155,3,0,1,0,"support","low"
"1191",0.11,0.89,6,264,4,0,1,0,"support","low"
"1192",0.09,0.77,6,256,5,0,1,0,"support","medium"
"1193",0.44,0.51,2,129,3,0,1,0,"support","medium"
"1195",0.21,0.58,7,203,5,0,1,0,"support","medium"
"1196",0.8,0.85,4,264,5,0,1,0,"support","medium"
"1198",0.79,0.96,5,218,5,0,1,0,"support","medium"
"1200",0.75,0.74,6,134,3,0,1,0,"support","medium"
"1203",0.44,0.55,2,136,3,0,1,0,"technical","medium"
"1205",0.43,0.56,2,158,3,0,1,0,"IT","low"
"1207",0.44,0.53,2,152,3,0,1,0,"IT","medium"
"1208",0.81,0.98,5,237,5,0,1,0,"IT","medium"
"1210",0.1,0.93,6,243,4,0,1,0,"product_mng","low"
"1211",0.11,0.83,6,268,4,0,1,0,"product_mng","low"
"1213",0.75,0.83,5,262,5,0,1,0,"product_mng","low"
"1214",0.38,0.55,2,134,3,0,1,0,"IT","low"
"1215",0.09,0.87,7,278,4,0,1,0,"IT","low"
"1217",0.44,0.56,2,127,3,0,1,0,"IT","low"
"1219",0.42,0.56,2,146,3,0,1,0,"RandD","low"
"1221",0.36,0.52,2,137,3,0,1,0,"marketing","low"
"1222",0.75,0.93,5,229,5,0,1,0,"sales","low"
"1223",0.4,0.46,2,134,3,0,1,0,"accounting","low"
"1226",0.39,0.46,2,127,3,0,1,0,"management","low"
"1227",0.4,0.48,2,142,3,0,1,0,"marketing","low"
"1228",0.39,0.54,2,131,3,0,1,0,"marketing","low"
"1230",0.42,0.55,2,148,3,0,1,0,"sales","low"
"1231",0.37,0.52,2,143,3,0,1,0,"sales","medium"
"1232",0.11,0.98,6,250,4,0,1,0,"sales","medium"
"1233",0.09,0.88,7,265,4,0,1,0,"sales","medium"
"1234",0.41,0.54,2,152,3,0,1,0,"sales","medium"
"1235",0.42,0.49,2,145,3,0,1,0,"sales","medium"
"1236",0.4,0.49,2,140,3,0,1,0,"sales","medium"
"1237",0.36,0.47,2,129,3,0,1,0,"sales","medium"
"1240",0.38,0.47,2,152,3,0,1,0,"sales","medium"
"1241",0.43,0.51,2,132,3,0,1,0,"sales","medium"
"1242",0.43,0.53,2,148,3,0,1,0,"sales","medium"
"1244",0.82,0.85,4,274,5,0,1,0,"sales","low"
"1246",0.1,0.93,6,288,4,0,1,0,"sales","medium"
"1247",0.43,0.49,2,155,3,0,1,0,"sales","medium"
"1248",0.09,0.94,7,247,4,0,1,0,"sales","medium"
"1249",0.41,0.54,2,138,3,0,1,0,"accounting","low"
"1252",0.43,0.57,2,151,3,1,1,0,"hr","low"
"1253",0.42,0.5,2,155,3,0,1,0,"hr","low"
"1254",0.85,1,4,234,5,0,1,0,"hr","low"
"1255",0.38,0.49,2,144,3,0,1,0,"hr","low"
"1257",0.41,0.48,2,126,3,0,1,0,"technical","low"
"1258",0.88,0.92,4,233,6,0,1,0,"technical","low"
"1260",0.45,0.48,2,138,3,0,1,0,"technical","low"
"1261",0.09,0.95,6,260,4,1,1,0,"technical","low"
"1263",0.11,0.84,6,252,4,0,1,0,"technical","low"
"1264",0.36,0.51,2,143,3,0,1,0,"technical","low"
"1266",0.1,0.92,6,285,4,0,1,0,"technical","low"
"1269",0.36,0.55,2,134,3,0,1,0,"support","low"
"1271",0.38,0.57,2,131,3,0,1,0,"support","medium"
"1273",0.45,0.46,2,142,3,0,1,0,"support","medium"
"1274",0.87,0.95,5,227,5,0,1,0,"support","medium"
"1276",0.1,0.83,6,283,5,0,1,0,"support","medium"
"1279",0.38,0.56,2,148,3,0,1,0,"technical","medium"
"1280",0.85,0.84,5,272,6,0,1,0,"technical","medium"
"1281",0.36,0.48,2,148,3,1,1,0,"management","medium"
"1285",0.83,0.83,5,260,5,0,1,0,"IT","medium"
"1286",0.41,0.52,2,127,3,0,1,0,"IT","medium"
"1288",0.09,0.83,7,258,4,0,1,0,"product_mng","low"
"1289",0.87,0.81,5,304,5,0,1,0,"product_mng","low"
"1290",0.43,0.56,6,149,4,0,1,0,"product_mng","low"
"1292",0.1,0.9,6,272,5,0,1,0,"RandD","low"
"1293",0.41,0.52,2,132,3,0,1,0,"RandD","low"
"1295",0.44,0.55,2,137,3,0,1,0,"RandD","low"
"1296",0.38,0.5,2,139,3,0,1,0,"RandD","low"
"1300",0.89,0.89,5,262,5,0,1,0,"accounting","low"
"1301",0.1,0.97,7,284,4,0,1,0,"support","low"
"1302",0.46,0.48,2,161,3,0,1,0,"technical","low"
"1303",0.09,0.78,7,290,4,0,1,0,"management","low"
"1306",0.62,0.77,5,227,4,0,1,0,"marketing","low"
"1307",0.11,0.93,6,276,4,0,1,0,"sales","low"
"1308",0.44,0.5,2,135,3,0,1,0,"sales","low"
"1310",0.56,0.75,5,236,2,0,1,0,"sales","medium"
"1311",0.77,0.89,4,270,5,0,1,0,"sales","medium"
"1312",0.39,0.49,2,146,3,0,1,0,"sales","medium"
"1314",0.72,0.85,5,246,5,0,1,0,"sales","medium"
"1316",0.11,0.81,6,260,4,0,1,0,"sales","medium"
"1318",0.37,0.51,2,127,3,0,1,0,"sales","medium"
"1319",0.11,0.96,6,267,4,0,1,0,"sales","medium"
"1320",0.4,0.52,2,143,3,0,1,0,"sales","medium"
"1322",0.62,0.89,3,131,4,0,1,0,"sales","low"
"1324",0.37,0.52,2,144,3,0,1,0,"sales","medium"
"1326",0.42,0.53,2,131,3,0,1,0,"accounting","medium"
"1327",0.1,0.77,6,272,4,0,1,0,"accounting","low"
"1328",0.42,0.47,2,157,3,0,1,0,"accounting","low"
"1329",0.1,0.96,7,301,4,0,1,0,"hr","low"
"1331",0.42,0.47,2,130,3,0,1,0,"hr","low"
"1332",0.09,0.86,6,297,4,0,1,0,"hr","low"
"1333",0.1,0.8,6,248,4,0,1,0,"technical","low"
"1335",0.44,0.53,2,147,3,0,1,0,"technical","low"
"1336",0.87,0.9,3,307,5,0,1,0,"technical","low"
"1340",0.89,0.96,5,221,5,0,1,0,"technical","low"
"1341",0.1,0.96,6,275,4,0,1,0,"technical","low"
"1342",0.9,0.94,5,247,5,0,1,0,"technical","low"
"1343",0.36,0.55,2,131,3,0,1,0,"technical","low"
"1344",0.44,0.54,2,150,3,0,1,0,"support","low"
"1347",0.73,0.95,4,223,6,0,1,0,"support","low"
"1349",0.89,0.83,5,130,4,1,1,0,"support","medium"
"1350",0.87,0.85,5,221,6,0,1,0,"support","medium"
"1351",0.84,0.89,4,245,5,1,1,0,"support","medium"
"1352",0.11,0.77,6,274,4,0,1,0,"support","medium"
"1353",0.74,1,5,248,5,0,1,0,"support","medium"
"1354",0.79,0.97,4,243,5,0,1,0,"support","medium"
"1355",0.1,0.92,7,273,4,0,1,0,"technical","medium"
"1356",0.83,0.95,5,221,5,0,1,0,"technical","medium"
"1357",0.1,0.79,6,271,4,0,1,0,"technical","medium"
"1359",0.29,0.48,2,249,4,0,1,0,"IT","medium"
"1360",0.46,0.46,2,145,3,0,1,0,"IT","high"
"1362",0.75,0.89,5,272,5,0,1,0,"IT","medium"
"1364",0.37,0.46,2,134,3,0,1,0,"product_mng","medium"
"1365",0.41,0.52,2,147,3,0,1,0,"product_mng","medium"
"1366",0.1,0.83,6,293,4,0,1,0,"product_mng","low"
"1367",0.39,0.52,2,129,3,0,1,0,"product_mng","low"
"1368",0.4,0.45,2,140,3,0,1,0,"IT","low"
"1369",0.41,0.52,2,132,3,0,1,0,"RandD","low"
"1370",0.11,0.89,6,284,4,0,1,0,"RandD","low"
"1371",0.74,0.99,5,263,5,0,1,0,"RandD","low"
"1372",0.42,0.46,2,143,3,0,1,0,"RandD","low"
"1373",0.88,0.88,4,265,5,0,1,0,"RandD","low"
"1377",0.74,1,5,222,6,0,1,0,"accounting","low"
"1379",0.8,0.87,5,240,6,0,1,0,"technical","low"
"1381",0.87,0.92,4,253,6,0,1,0,"marketing","low"
"1382",0.9,0.84,5,221,5,0,1,0,"marketing","low"
"1384",0.43,0.46,2,145,3,0,1,0,"sales","low"
"1386",0.4,0.46,2,146,3,0,1,0,"sales","low"
"1387",0.09,0.93,7,270,4,0,1,0,"sales","medium"
"1389",0.14,0.7,5,236,3,0,1,0,"sales","medium"
"1390",0.4,0.49,2,151,3,0,1,0,"sales","medium"
"1393",0.39,0.57,2,157,3,0,1,0,"sales","medium"
"1394",0.82,0.93,4,246,5,0,1,0,"sales","medium"
"1395",0.41,0.52,2,142,3,0,1,0,"sales","medium"
"1398",0.43,0.53,2,146,3,0,1,0,"sales","medium"
"1399",0.39,0.55,2,156,3,0,1,0,"sales","high"
"1400",0.11,0.86,6,299,4,1,1,0,"sales","low"
"1401",0.45,0.47,2,136,3,0,1,0,"sales","medium"
"1402",0.11,0.87,6,272,4,0,1,0,"sales","medium"
"1403",0.84,0.86,5,240,5,0,1,0,"accounting","medium"
"1404",0.86,0.96,5,245,6,0,1,0,"accounting","medium"
"1405",0.79,0.93,5,269,5,0,1,0,"accounting","low"
"1407",0.15,0.62,4,257,3,0,1,0,"hr","low"
"1409",0.39,0.53,2,136,3,0,1,0,"hr","low"
"1414",0.83,0.98,4,254,5,0,1,0,"technical","low"
"1415",0.39,0.47,2,131,3,0,1,0,"technical","low"
"1417",0.11,0.85,6,295,4,0,1,0,"technical","low"
"1418",0.11,0.96,6,301,5,0,1,0,"technical","low"
"1420",0.75,0.87,5,246,5,0,1,0,"technical","low"
"1422",0.86,0.93,5,241,5,1,1,0,"support","low"
"1423",0.1,0.82,6,269,4,0,1,0,"support","low"
"1425",0.45,0.48,2,149,3,0,1,0,"support","low"
"1426",0.1,0.94,7,287,4,0,1,0,"support","medium"
"1427",0.36,0.55,2,138,3,0,1,0,"support","medium"
"1430",0.87,0.91,4,255,5,0,1,0,"support","medium"
"1432",0.36,0.5,2,147,3,0,1,0,"technical","medium"
"1435",0.37,0.52,2,140,3,0,1,0,"management","medium"
"1436",0.43,0.45,2,146,3,0,1,0,"IT","medium"
"1440",0.76,0.99,4,253,5,1,1,0,"IT","medium"
"1441",0.82,0.93,4,248,5,0,1,0,"product_mng","medium"
"1443",0.43,0.52,2,154,3,1,1,0,"product_mng","medium"
"1444",0.11,0.88,7,305,4,0,1,0,"product_mng","low"
"1447",0.37,0.57,2,157,3,0,1,0,"RandD","low"
"1448",0.11,0.89,6,250,4,0,1,0,"RandD","low"
"1449",0.46,0.52,2,131,3,0,1,0,"RandD","low"
"1450",0.41,0.5,2,149,3,0,1,0,"RandD","low"
"1451",0.78,0.78,4,260,5,0,1,0,"RandD","low"
"1454",0.63,0.83,6,242,5,0,1,0,"accounting","low"
"1455",0.55,1,6,136,3,0,1,0,"support","low"
"1457",0.39,0.51,2,155,3,0,1,0,"management","low"
"1460",0.39,0.54,2,133,3,0,1,0,"marketing","low"
"1464",0.46,0.57,2,145,3,0,1,0,"sales","low"
"1465",0.1,0.92,6,279,4,0,1,0,"sales","medium"
"1468",0.1,0.89,7,272,4,0,1,0,"sales","medium"
"1469",0.78,0.86,5,256,5,0,1,0,"sales","medium"
