,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
887,0.41,0.51,2,127,3,0,1,0,9,3
888,0.41,0.51,2,137,3,0,1,0,9,3
889,0.11,0.83,6,295,4,0,1,0,9,3
890,0.11,0.79,6,281,4,0,1,0,9,3
891,0.43,0.57,2,131,3,1,1,0,9,3
894,0.85,0.85,5,267,5,0,1,0,9,3
897,0.44,0.56,2,134,3,0,1,0,10,3
898,0.3,0.56,3,309,4,1,1,0,10,2
899,0.11,0.77,7,273,4,0,1,0,4,2
902,0.43,0.53,2,145,3,0,1,0,3,2
904,0.43,0.47,2,128,3,0,1,0,3,2
906,0.76,0.93,5,238,5,0,1,0,6,2
910,0.92,0.9,5,248,5,0,1,0,8,2
911,0.79,0.98,4,271,5,0,1,0,8,2
912,0.43,0.51,2,140,3,0,1,0,8,2
914,0.44,0.49,2,127,3,1,1,0,8,2
915,0.89,0.87,5,275,6,0,1,0,5,2
917,0.11,0.82,6,304,4,1,1,0,1,2
918,0.38,0.55,2,145,3,0,1,0,9,2
919,0.11,0.85,6,259,4,0,1,0,10,3
920,0.82,0.86,4,264,5,0,1,0,4,3
922,0.4,0.48,2,138,3,0,1,0,5,3
923,0.43,0.47,2,137,3,0,1,0,5,3
927,0.78,0.87,4,236,5,0,1,0,8,3
928,0.46,0.86,2,212,4,0,1,0,8,3
929,0.77,0.91,5,261,6,0,1,0,8,3
932,0.9,0.92,5,154,4,0,1,0,8,2
934,0.1,0.96,6,254,4,1,1,0,8,3
936,0.44,0.49,2,130,3,0,1,0,8,3
937,0.1,0.95,7,301,4,0,1,0,8,2
940,0.39,0.47,2,135,3,0,1,0,8,2
942,0.43,0.56,2,136,3,0,1,0,8,2
943,0.11,0.89,6,301,4,0,1,0,1,2
944,0.81,1,5,235,5,0,1,0,1,2
945,0.11,0.85,7,272,4,0,1,0,1,2
946,0.87,1,5,274,5,0,1,0,2,2
947,0.37,0.46,2,131,3,0,1,0,2,2
948,0.39,0.56,2,135,3,0,1,0,2,2
949,0.61,0.86,4,196,4,0,1,0,2,2
950,0.11,0.95,6,285,4,0,1,0,10,2
951,0.09,0.9,7,289,5,0,1,0,10,2
952,0.36,0.52,2,157,3,0,1,0,10,2
954,0.41,0.71,4,301,5,0,1,0,10,2
955,0.4,0.46,2,131,3,0,1,0,10,2
958,0.39,0.57,2,133,3,0,1,0,10,3
959,0.41,0.5,2,153,3,0,1,0,10,3
960,0.1,0.94,7,281,4,0,1,0,10,3
961,0.39,0.51,2,132,3,0,1,0,9,3
962,0.73,0.83,5,270,5,1,1,0,9,3
964,0.37,0.51,2,140,3,0,1,0,9,3
966,0.8,0.63,5,180,5,0,1,0,9,3
967,0.09,0.85,5,281,4,0,1,0,9,3
968,0.85,0.92,4,275,5,0,1,0,9,3
970,0.41,0.48,2,130,3,0,1,0,9,1
972,0.72,1,5,264,5,0,1,0,10,3
974,0.37,0.47,2,150,3,0,1,0,10,3
975,0.1,0.81,6,304,4,0,1,0,4,3
978,0.11,0.87,5,303,4,0,1,0,3,2
979,0.39,0.56,2,156,3,0,1,0,3,2
980,0.11,0.95,6,271,4,0,1,0,3,2
981,0.45,0.45,2,140,3,0,1,0,6,2
987,0.36,0.5,2,158,3,0,1,0,7,2
988,0.1,0.79,6,249,4,0,1,0,7,2
989,0.74,0.89,5,259,5,0,1,0,7,2
990,0.4,0.46,2,144,3,0,1,0,7,2
991,0.09,0.77,6,244,4,0,1,0,5,2
992,0.76,0.91,4,219,5,0,1,0,8,2
993,0.45,0.57,2,151,3,0,1,0,1,2
994,0.84,0.88,4,269,5,0,1,0,9,2
995,0.38,0.45,2,127,3,0,1,0,10,2
998,0.86,0.94,5,224,5,0,1,0,5,3
1000,0.37,0.5,2,131,3,0,1,0,8,3
1001,0.87,1,4,258,5,1,1,1,8,3
1002,0.11,0.85,6,267,4,0,1,0,8,3
1003,0.42,0.5,2,141,3,0,1,0,8,3
1006,0.54,0.56,4,260,3,0,1,0,8,3
1008,0.36,0.52,2,137,3,1,1,0,8,3
1009,0.87,0.9,4,256,5,0,1,0,8,1
1010,0.75,0.88,4,239,5,0,1,0,8,2
1011,0.43,0.53,2,152,3,0,1,0,8,3
1012,0.43,0.47,2,149,3,0,1,0,8,3
1013,0.1,0.87,6,284,4,0,1,0,8,3
1014,0.11,0.78,7,248,4,0,1,0,8,3
1015,0.44,0.53,2,156,3,0,1,0,8,2
1017,0.4,0.55,2,155,3,0,1,0,8,2
1019,0.36,0.47,2,136,3,0,1,0,1,2
1020,0.86,0.95,4,241,5,0,1,0,1,2
1021,0.74,0.87,5,258,5,0,1,0,1,2
1023,0.36,0.48,2,145,3,0,1,0,2,2
1024,0.42,0.57,2,159,3,0,1,0,2,2
1026,0.4,0.45,2,142,3,0,1,0,10,2
1027,0.46,0.53,2,129,3,0,1,0,10,2
1028,0.09,0.9,6,287,4,0,1,0,10,2
1029,0.88,0.89,4,275,5,0,1,0,10,2
1030,0.1,0.82,6,272,4,0,1,0,10,2
1031,0.1,0.97,6,307,4,0,1,0,10,2
1032,0.11,0.93,4,295,3,0,1,0,10,2
1033,0.84,0.88,5,237,5,0,1,0,10,2
1034,0.42,0.56,2,158,3,0,1,0,10,2
1036,0.1,0.95,6,256,4,0,1,0,10,3
1037,0.46,0.54,2,158,3,0,1,0,9,3
1038,0.09,0.97,7,268,4,0,1,0,9,3
1039,0.89,1,4,237,5,0,1,0,9,3
1040,0.82,1,4,273,6,0,1,0,9,3
1043,0.81,0.94,5,233,6,0,1,0,9,3
1044,0.77,1,4,249,6,0,1,0,9,3
1045,0.63,0.94,3,179,2,0,1,0,9,3
1046,0.4,0.57,2,128,3,0,1,0,9,3
1047,0.86,1,4,250,6,0,1,0,9,3
1048,0.37,0.49,2,151,3,0,1,0,10,1
1054,0.09,0.78,6,244,4,0,1,0,3,2
1055,0.09,0.84,6,258,4,0,1,0,3,2
1056,0.1,0.8,7,292,5,0,1,0,3,2
1058,0.4,0.51,2,136,3,0,1,0,6,2
1059,0.31,0.95,6,235,5,0,1,0,6,2
1062,0.34,0.97,6,157,5,1,1,0,7,2
1063,0.87,0.83,5,267,5,0,1,0,7,2
1064,0.11,0.91,6,302,4,0,1,0,7,2
1065,0.47,0.81,4,133,3,0,1,0,7,2
1067,0.43,0.47,2,129,3,0,1,0,5,2
1068,0.45,0.57,2,136,3,0,1,0,8,2
1070,0.1,0.89,6,244,4,1,1,0,9,2
1077,0.09,0.79,6,276,4,0,1,0,8,3
1078,0.8,0.95,5,244,5,0,1,0,8,3
1079,0.46,0.53,2,128,3,0,1,0,8,3
1080,0.86,0.95,5,269,6,0,1,0,8,3
1081,0.86,0.95,4,238,5,0,1,0,8,3
1082,0.9,0.91,4,269,5,0,1,0,8,3
1083,0.87,0.88,5,231,6,0,1,0,8,3
1084,0.83,0.94,4,267,5,0,1,0,8,3
1086,0.77,1,4,272,5,0,1,0,8,3
1087,0.9,0.86,5,254,5,0,1,0,8,1
1088,0.73,0.92,4,273,5,0,1,0,8,2
1090,0.36,0.53,2,133,3,0,1,0,8,3
1092,0.44,0.46,2,157,3,0,1,0,8,3
1093,0.73,1,5,230,5,0,1,0,8,2
1094,0.89,0.91,5,260,5,0,1,0,8,2
1099,0.42,0.48,2,132,3,0,1,0,2,2
1100,0.44,0.46,2,153,3,0,1,0,2,2
1103,0.43,0.47,2,130,3,0,1,0,10,2
1106,0.37,0.49,2,130,3,0,1,0,10,2
1107,0.44,0.57,2,139,3,0,1,0,10,2
1111,0.09,0.82,7,267,4,0,1,0,10,2
1113,0.09,0.82,6,251,4,0,1,0,9,2
1114,0.1,0.87,6,306,4,0,1,0,9,3
1115,0.11,0.86,6,279,4,0,1,0,9,3
1116,0.42,0.46,2,131,3,0,1,0,9,3
1117,0.09,0.85,6,260,4,0,1,0,9,3
1119,0.75,0.97,4,245,5,0,1,0,9,3
1120,0.44,0.5,2,138,3,0,1,0,9,3
1121,0.11,0.91,6,278,4,0,1,0,9,3
1122,0.38,0.47,2,147,3,0,1,0,9,3
1124,0.1,0.9,7,301,4,0,1,0,10,3
1125,0.43,0.52,2,141,3,0,1,0,10,3
1126,0.39,0.57,2,158,3,0,1,0,10,1
1128,0.1,0.85,7,261,4,0,1,0,3,3
1129,0.1,0.89,5,270,4,0,1,0,3,3
1130,0.11,0.93,6,290,4,0,1,0,3,3
1131,0.37,0.47,2,149,3,0,1,0,3,3
1134,0.91,0.94,5,218,6,0,1,0,6,2
1137,0.86,0.91,5,265,5,0,1,0,3,2
1138,0.87,0.88,5,262,6,0,1,0,8,2
1139,0.09,0.92,6,303,5,0,1,0,8,2
1140,0.42,0.46,2,132,3,0,1,0,8,2
1142,0.46,0.48,2,129,3,0,1,0,8,2
1143,0.88,1,5,226,6,0,1,0,5,2
1145,0.43,0.45,2,140,3,0,1,0,8,2
1146,0.37,0.49,2,153,3,0,1,0,1,2
1149,0.39,0.57,2,156,3,0,1,0,4,2
1150,0.77,0.92,5,255,5,0,1,0,5,2
1152,0.79,0.96,4,234,5,0,1,0,5,2
1155,0.39,0.53,2,131,3,0,1,0,8,3
1156,0.11,0.89,6,301,4,0,1,0,8,3
1157,0.4,0.51,2,156,3,0,1,0,8,3
1159,0.57,0.85,4,219,2,1,1,0,8,3
1160,0.11,0.95,7,269,5,0,1,0,8,3
1161,0.36,0.73,4,276,2,0,1,0,8,3
1162,0.11,0.94,7,302,4,0,1,0,8,3
1163,0.35,0.8,6,281,2,0,1,0,8,3
1164,0.78,0.99,5,241,5,0,1,0,8,3
1165,0.11,0.93,7,288,4,0,1,0,8,1
1166,0.1,0.96,6,303,4,0,1,0,8,2
1168,0.43,0.5,2,127,3,1,1,0,8,3
1169,0.79,0.84,5,245,5,0,1,0,8,3
1171,0.09,0.91,6,248,4,0,1,0,8,2
1172,0.11,0.91,6,302,4,0,1,0,1,2
1175,0.09,0.8,6,294,4,0,1,0,2,2
1176,0.78,0.71,4,296,3,0,1,0,2,2
1178,0.82,0.82,4,249,5,0,1,0,2,2
1179,0.85,0.89,4,221,5,0,1,0,10,2
1181,0.77,0.89,5,243,5,0,1,0,10,2
1182,0.39,0.5,2,127,3,0,1,0,10,2
1186,0.43,0.49,2,135,3,0,1,0,10,2
1187,0.11,0.96,6,262,4,1,1,0,10,2
1190,0.36,0.51,2,155,3,0,1,0,9,2
1191,0.11,0.89,6,264,4,0,1,0,9,2
1192,0.09,0.77,6,256,5,0,1,0,9,3
1193,0.44,0.51,2,129,3,0,1,0,9,3
1195,0.21,0.58,7,203,5,0,1,0,9,3
1196,0.8,0.85,4,264,5,0,1,0,9,3
1198,0.79,0.96,5,218,5,0,1,0,9,3
1200,0.75,0.74,6,134,3,0,1,0,9,3
1203,0.44,0.55,2,136,3,0,1,0,10,3
1205,0.43,0.56,2,158,3,0,1,0,3,2
1207,0.44,0.53,2,152,3,0,1,0,3,3
1208,0.81,0.98,5,237,5,0,1,0,3,3
1210,0.1,0.93,6,243,4,0,1,0,6,2
1211,0.11,0.83,6,268,4,0,1,0,6,2
1213,0.75,0.83,5,262,5,0,1,0,6,2
1214,0.38,0.55,2,134,3,0,1,0,3,2
1215,0.09,0.87,7,278,4,0,1,0,3,2
1217,0.44,0.56,2,127,3,0,1,0,3,2
1219,0.42,0.56,2,146,3,0,1,0,7,2
1221,0.36,0.52,2,137,3,0,1,0,5,2
1222,0.75,0.93,5,229,5,0,1,0,8,2
1223,0.4,0.46,2,134,3,0,1,0,1,2
1226,0.39,0.46,2,127,3,0,1,0,4,2
1227,0.4,0.48,2,142,3,0,1,0,5,2
1228,0.39,0.54,2,131,3,0,1,0,5,2
1230,0.42,0.55,2,148,3,0,1,0,8,2
1231,0.37,0.52,2,143,3,0,1,0,8,3
1232,0.11,0.98,6,250,4,0,1,0,8,3
1233,0.09,0.88,7,265,4,0,1,0,8,3
1234,0.41,0.54,2,152,3,0,1,0,8,3
1235,0.42,0.49,2,145,3,0,1,0,8,3
1236,0.4,0.49,2,140,3,0,1,0,8,3
1237,0.36,0.47,2,129,3,0,1,0,8,3
1240,0.38,0.47,2,152,3,0,1,0,8,3
1241,0.43,0.51,2,132,3,0,1,0,8,3
1242,0.43,0.53,2,148,3,0,1,0,8,3
1244,0.82,0.85,4,274,5,0,1,0,8,2
1246,0.1,0.93,6,288,4,0,1,0,8,3
1247,0.43,0.49,2,155,3,0,1,0,8,3
1248,0.09,0.94,7,247,4,0,1,0,8,3
1249,0.41,0.54,2,138,3,0,1,0,1,2
1252,0.43,0.57,2,151,3,1,1,0,2,2
1253,0.42,0.5,2,155,3,0,1,0,2,2
1254,0.85,1,4,234,5,0,1,0,2,2
1255,0.38,0.49,2,144,3,0,1,0,2,2
1257,0.41,0.48,2,126,3,0,1,0,10,2
1258,0.88,0.92,4,233,6,0,1,0,10,2
1260,0.45,0.48,2,138,3,0,1,0,10,2
1261,0.09,0.95,6,260,4,1,1,0,10,2
1263,0.11,0.84,6,252,4,0,1,0,10,2
1264,0.36,0.51,2,143,3,0,1,0,10,2
1266,0.1,0.92,6,285,4,0,1,0,10,2
1269,0.36,0.55,2,134,3,0,1,0,9,2
1271,0.38,0.57,2,131,3,0,1,0,9,3
1273,0.45,0.46,2,142,3,0,1,0,9,3
1274,0.87,0.95,5,227,5,0,1,0,9,3
1276,0.1,0.83,6,283,5,0,1,0,9,3
1279,0.38,0.56,2,148,3,0,1,0,10,3
1280,0.85,0.84,5,272,6,0,1,0,10,3
1281,0.36,0.48,2,148,3,1,1,0,4,3
1285,0.83,0.83,5,260,5,0,1,0,3,3
1286,0.41,0.52,2,127,3,0,1,0,3,3
1288,0.09,0.83,7,258,4,0,1,0,6,2
1289,0.87,0.81,5,304,5,0,1,0,6,2
1290,0.43,0.56,6,149,4,0,1,0,6,2
1292,0.1,0.9,6,272,5,0,1,0,7,2
1293,0.41,0.52,2,132,3,0,1,0,7,2
1295,0.44,0.55,2,137,3,0,1,0,7,2
1296,0.38,0.5,2,139,3,0,1,0,7,2
1300,0.89,0.89,5,262,5,0,1,0,1,2
1301,0.1,0.97,7,284,4,0,1,0,9,2
1302,0.46,0.48,2,161,3,0,1,0,10,2
1303,0.09,0.78,7,290,4,0,1,0,4,2
1306,0.62,0.77,5,227,4,0,1,0,5,2
1307,0.11,0.93,6,276,4,0,1,0,8,2
1308,0.44,0.5,2,135,3,0,1,0,8,2
1310,0.56,0.75,5,236,2,0,1,0,8,3
1311,0.77,0.89,4,270,5,0,1,0,8,3
1312,0.39,0.49,2,146,3,0,1,0,8,3
1314,0.72,0.85,5,246,5,0,1,0,8,3
1316,0.11,0.81,6,260,4,0,1,0,8,3
1318,0.37,0.51,2,127,3,0,1,0,8,3
1319,0.11,0.96,6,267,4,0,1,0,8,3
1320,0.4,0.52,2,143,3,0,1,0,8,3
1322,0.62,0.89,3,131,4,0,1,0,8,2
1324,0.37,0.52,2,144,3,0,1,0,8,3
1326,0.42,0.53,2,131,3,0,1,0,1,3
1327,0.1,0.77,6,272,4,0,1,0,1,2
1328,0.42,0.47,2,157,3,0,1,0,1,2
1329,0.1,0.96,7,301,4,0,1,0,2,2
1331,0.42,0.47,2,130,3,0,1,0,2,2
1332,0.09,0.86,6,297,4,0,1,0,2,2
1333,0.1,0.8,6,248,4,0,1,0,10,2
1335,0.44,0.53,2,147,3,0,1,0,10,2
1336,0.87,0.9,3,307,5,0,1,0,10,2
1340,0.89,0.96,5,221,5,0,1,0,10,2
1341,0.1,0.96,6,275,4,0,1,0,10,2
1342,0.9,0.94,5,247,5,0,1,0,10,2
1343,0.36,0.55,2,131,3,0,1,0,10,2
1344,0.44,0.54,2,150,3,0,1,0,9,2
1347,0.73,0.95,4,223,6,0,1,0,9,2
1349,0.89,0.83,5,130,4,1,1,0,9,3
1350,0.87,0.85,5,221,6,0,1,0,9,3
1351,0.84,0.89,4,245,5,1,1,0,9,3
1352,0.11,0.77,6,274,4,0,1,0,9,3
1353,0.74,1,5,248,5,0,1,0,9,3
1354,0.79,0.97,4,243,5,0,1,0,9,3
1355,0.1,0.92,7,273,4,0,1,0,10,3
1356,0.83,0.95,5,221,5,0,1,0,10,3
1357,0.1,0.79,6,271,4,0,1,0,10,3
1359,0.29,0.48,2,249,4,0,1,0,3,3
1360,0.46,0.46,2,145,3,0,1,0,3,1
1362,0.75,0.89,5,272,5,0,1,0,3,3
1364,0.37,0.46,2,134,3,0,1,0,6,3
1365,0.41,0.52,2,147,3,0,1,0,6,3
1366,0.1,0.83,6,293,4,0,1,0,6,2
1367,0.39,0.52,2,129,3,0,1,0,6,2
1368,0.4,0.45,2,140,3,0,1,0,3,2
1369,0.41,0.52,2,132,3,0,1,0,7,2
1370,0.11,0.89,6,284,4,0,1,0,7,2
1371,0.74,0.99,5,263,5,0,1,0,7,2
1372,0.42,0.46,2,143,3,0,1,0,7,2
1373,0.88,0.88,4,265,5,0,1,0,7,2
1377,0.74,1,5,222,6,0,1,0,1,2
1379,0.8,0.87,5,240,6,0,1,0,10,2
1381,0.87,0.92,4,253,6,0,1,0,5,2
1382,0.9,0.84,5,221,5,0,1,0,5,2
1384,0.43,0.46,2,145,3,0,1,0,8,2
1386,0.4,0.46,2,146,3,0,1,0,8,2
1387,0.09,0.93,7,270,4,0,1,0,8,3
1389,0.14,0.7,5,236,3,0,1,0,8,3
1390,0.4,0.49,2,151,3,0,1,0,8,3
1393,0.39,0.57,2,157,3,0,1,0,8,3
1394,0.82,0.93,4,246,5,0,1,0,8,3
1395,0.41,0.52,2,142,3,0,1,0,8,3
1398,0.43,0.53,2,146,3,0,1,0,8,3
1399,0.39,0.55,2,156,3,0,1,0,8,1
1400,0.11,0.86,6,299,4,1,1,0,8,2
1401,0.45,0.47,2,136,3,0,1,0,8,3
1402,0.11,0.87,6,272,4,0,1,0,8,3
1403,0.84,0.86,5,240,5,0,1,0,1,3
1404,0.86,0.96,5,245,6,0,1,0,1,3
1405,0.79,0.93,5,269,5,0,1,0,1,2
1407,0.15,0.62,4,257,3,0,1,0,2,2
1409,0.39,0.53,2,136,3,0,1,0,2,2
1414,0.83,0.98,4,254,5,0,1,0,10,2
1415,0.39,0.47,2,131,3,0,1,0,10,2
1417,0.11,0.85,6,295,4,0,1,0,10,2
1418,0.11,0.96,6,301,5,0,1,0,10,2
1420,0.75,0.87,5,246,5,0,1,0,10,2
1422,0.86,0.93,5,241,5,1,1,0,9,2
1423,0.1,0.82,6,269,4,0,1,0,9,2
1425,0.45,0.48,2,149,3,0,1,0,9,2
1426,0.1,0.94,7,287,4,0,1,0,9,3
1427,0.36,0.55,2,138,3,0,1,0,9,3
1430,0.87,0.91,4,255,5,0,1,0,9,3
1432,0.36,0.5,2,147,3,0,1,0,10,3
1435,0.37,0.52,2,140,3,0,1,0,4,3
1436,0.43,0.45,2,146,3,0,1,0,3,3
1440,0.76,0.99,4,253,5,1,1,0,3,3
1441,0.82,0.93,4,248,5,0,1,0,6,3
1443,0.43,0.52,2,154,3,1,1,0,6,3
1444,0.11,0.88,7,305,4,0,1,0,6,2
1447,0.37,0.57,2,157,3,0,1,0,7,2
1448,0.11,0.89,6,250,4,0,1,0,7,2
1449,0.46,0.52,2,131,3,0,1,0,7,2
1450,0.41,0.5,2,149,3,0,1,0,7,2
1451,0.78,0.78,4,260,5,0,1,0,7,2
1454,0.63,0.83,6,242,5,0,1,0,1,2
1455,0.55,1,6,136,3,0,1,0,9,2
1457,0.39,0.51,2,155,3,0,1,0,4,2
1460,0.39,0.54,2,133,3,0,1,0,5,2
1464,0.46,0.57,2,145,3,0,1,0,8,2
1465,0.1,0.92,6,279,4,0,1,0,8,3
1468,0.1,0.89,7,272,4,0,1,0,8,3
1469,0.78,0.86,5,256,5,0,1,0,8,3
1470,0.4,0.65,2,296,5,0,1,0,8,3
1472,0.39,0.56,2,130,3,0,1,0,8,3
1474,0.09,0.96,6,245,4,0,1,0,8,3
1475,0.79,0.86,5,226,5,0,1,0,8,3
1477,0.79,0.95,5,228,5,0,1,0,8,1
1482,0.16,0.65,4,277,5,0,1,0,1,3
1486,0.11,0.88,7,253,4,0,1,0,2,2
1488,0.45,0.52,2,147,3,0,1,0,10,2
1489,0.1,0.96,7,288,4,0,1,0,10,2
1491,0.38,0.55,2,130,3,0,1,0,10,2
1492,0.39,0.56,2,133,3,0,1,0,10,2
1495,0.17,0.75,3,188,4,0,1,0,10,2
1498,0.37,0.48,2,129,3,0,1,0,9,2
1500,0.44,0.48,2,128,3,0,1,0,9,2
1503,0.1,0.83,5,271,5,0,1,0,9,2
1504,0.4,0.46,2,155,3,0,1,0,9,3
1506,0.37,0.46,2,157,3,0,1,0,9,3
1507,0.4,0.51,2,160,3,0,1,0,9,3
1508,0.43,0.48,2,149,3,0,1,0,9,3
1509,0.88,0.88,5,248,5,0,1,0,10,3
1510,0.44,0.52,2,128,3,0,1,0,10,3
1511,0.87,1,4,224,5,0,1,0,10,3
1514,0.84,0.93,4,250,5,0,1,0,3,3
1515,0.1,0.68,3,179,3,0,1,0,3,3
1516,0.72,0.99,5,257,5,0,1,0,3,1
1517,0.4,0.5,2,127,3,0,1,0,3,2
1518,0.45,0.5,2,145,3,0,1,0,6,3
1519,0.89,0.98,5,274,5,0,1,0,6,3
1520,0.4,0.55,2,131,3,0,1,0,6,3
1522,0.38,0.47,2,140,3,1,1,0,3,2
1524,0.42,0.48,2,148,3,1,1,0,7,2
1526,0.1,0.8,6,261,4,0,1,0,7,2
1527,0.82,0.9,5,248,5,0,1,0,7,2
1528,0.38,0.55,2,131,3,0,1,0,5,2
1530,0.4,0.47,2,152,3,0,1,0,1,2
1534,0.44,0.53,2,146,3,0,1,0,5,2
1535,0.1,0.94,6,297,5,0,1,0,5,2
1536,0.39,0.52,2,148,3,1,1,0,5,2
1537,0.09,0.84,7,260,4,0,1,0,8,2
1538,0.4,0.57,2,152,3,0,1,0,8,2
1540,0.83,0.92,4,235,5,0,1,0,8,2
1541,0.42,0.47,2,145,3,0,1,0,8,2
1543,0.44,0.52,2,128,3,0,1,0,8,3
1544,0.77,0.81,5,237,5,0,1,0,8,3
1546,0.1,0.78,6,310,4,0,1,0,8,3
1547,0.73,0.84,5,251,6,0,1,0,8,3
1548,0.09,0.83,6,250,4,0,1,0,8,3
1552,0.4,0.56,2,130,3,1,1,0,8,3
1553,0.17,0.55,6,250,5,0,1,0,8,3
1554,0.82,0.82,5,220,6,0,1,0,8,3
1555,0.9,0.83,4,266,5,0,1,0,8,1
1556,0.83,0.92,4,255,5,0,1,0,1,2
1558,0.5,0.85,4,138,3,0,1,0,1,3
1559,0.14,0.61,6,291,5,0,1,0,2,3
1562,0.11,0.88,6,290,4,0,1,0,2,2
1564,0.43,0.52,2,146,3,0,1,0,10,2
1565,0.12,0.8,5,136,2,0,1,0,10,2
1566,0.1,0.86,7,261,5,0,1,0,10,2
1567,0.1,0.96,6,274,4,0,1,0,10,2
1569,0.41,0.47,2,145,3,0,1,0,10,2
1571,0.4,0.48,2,139,3,0,1,0,10,2
1572,0.74,0.96,4,231,5,0,1,0,10,2
1574,0.11,0.9,5,307,4,0,1,0,9,2
1575,0.36,0.51,2,129,3,0,1,0,9,2
1577,0.6,0.85,3,250,2,0,1,0,9,2
1578,0.36,0.54,2,158,3,0,1,0,9,2
1579,0.1,0.96,6,310,5,0,1,0,9,2
1580,0.65,0.86,2,181,2,0,1,0,9,2
1582,0.73,0.96,5,256,6,1,1,0,9,3
1583,0.11,0.8,6,259,5,0,1,0,9,3
1584,0.73,0.91,4,247,5,0,1,0,9,3
1588,0.09,0.96,6,281,4,0,1,0,4,3
1589,0.9,0.81,5,264,5,0,1,0,3,3
1590,0.1,0.81,6,308,4,0,1,0,3,3
1594,0.1,0.87,6,307,4,0,1,0,6,1
1595,0.4,0.46,2,132,3,0,1,0,6,2
1596,0.4,0.53,2,152,3,0,1,0,6,3
1597,0.36,0.48,5,310,3,0,1,0,6,3
1598,0.83,0.95,5,230,5,0,1,0,3,3
1600,0.41,0.51,2,144,3,0,1,0,7,2
1602,0.68,0.62,5,198,5,1,1,0,7,2
1603,0.43,0.53,2,157,3,0,1,0,7,2
1606,0.43,0.54,2,153,3,0,1,0,8,2
1608,0.83,0.88,5,239,5,0,1,0,9,2
1610,0.85,1,6,260,3,1,1,0,4,2
1611,0.89,0.97,4,264,5,0,1,0,5,2
1613,0.43,0.55,4,134,3,0,1,0,5,2
1616,0.1,0.93,6,307,4,0,1,0,8,2
1618,0.76,0.98,4,237,5,0,1,0,8,2
1619,0.88,0.89,4,254,5,0,1,0,8,2
1620,0.39,0.48,2,151,3,0,1,0,8,2
1621,0.45,0.54,2,131,3,0,1,0,8,3
1622,0.91,0.95,5,241,5,0,1,0,8,3
1623,0.86,0.85,5,267,5,0,1,0,8,3
1625,0.89,1,4,217,5,0,1,0,8,3
1627,0.1,0.87,6,265,5,0,1,0,8,3
1628,0.38,0.57,2,146,3,0,1,0,8,3
1632,0.1,0.85,6,283,4,0,1,0,8,3
1633,0.42,0.5,2,128,3,0,1,0,1,1
1637,0.36,0.49,2,133,3,0,1,0,2,3
1638,0.09,0.91,6,275,4,0,1,0,2,3
1639,0.42,0.55,2,146,3,0,1,0,2,2
1641,0.91,0.89,5,217,5,0,1,0,10,2
1645,0.83,1,5,224,5,0,1,0,10,2
1649,0.1,0.97,7,282,4,0,1,0,10,2
1650,0.38,0.51,2,138,3,0,1,0,10,2
1651,0.77,0.98,4,238,6,0,1,0,9,2
1653,0.87,0.97,5,250,6,0,1,0,9,2
1654,0.1,0.88,7,282,4,0,1,0,9,2
1655,0.1,0.89,7,253,4,0,1,0,9,2
1656,0.09,0.9,6,256,4,0,1,0,9,2
1657,0.84,0.85,5,260,5,0,1,0,9,2
1659,0.81,0.97,5,230,5,0,1,0,9,2
1662,0.36,0.56,2,140,3,0,1,0,10,3
1663,0.81,0.83,5,269,6,0,1,0,10,3
1666,0.14,0.55,6,175,5,0,1,0,3,3
1668,0.44,0.55,2,128,3,0,1,1,3,3
1669,0.82,0.94,5,232,5,1,1,0,3,3
1670,0.67,0.54,3,166,5,0,1,0,3,3
1672,0.42,0.54,2,143,3,0,1,0,6,1
1673,0.84,0.83,4,239,5,0,1,0,6,2
1675,0.56,0.86,5,252,2,0,1,0,3,3
1677,0.1,0.81,7,270,4,0,1,0,7,3
1680,0.43,0.55,2,159,3,0,1,0,7,2
1681,0.09,0.96,7,274,5,0,1,0,5,2
1682,0.83,0.94,4,264,5,0,1,0,8,2
1684,0.44,0.54,2,135,3,0,1,0,9,2
1685,0.38,0.49,2,128,3,0,1,0,10,2
1686,0.76,0.98,5,242,5,0,1,0,4,2
1687,0.22,0.86,4,293,3,0,1,0,5,2
1688,0.4,0.46,2,141,3,0,1,0,5,2
1691,0.45,0.68,4,212,4,1,1,0,8,2
1692,0.39,0.56,2,160,3,0,1,0,8,2
1693,0.45,0.47,2,150,3,0,1,0,8,2
1699,0.1,0.8,6,292,4,0,1,0,8,3
1700,0.43,0.46,2,126,3,0,1,0,8,3
1702,0.09,0.77,6,282,5,0,1,0,8,3
1703,0.39,0.53,2,141,3,0,1,0,8,3
1707,0.41,0.54,2,133,3,0,1,0,8,3
1708,0.43,0.51,2,131,3,0,1,0,8,3
1711,0.11,0.97,6,254,4,0,1,0,1,1
1712,0.42,0.5,2,143,3,0,1,0,2,2
1713,0.36,0.51,2,157,3,0,1,0,2,3
1715,0.41,0.56,2,133,3,0,1,0,2,3
1717,0.1,0.9,6,301,5,0,1,0,10,2
1718,0.11,0.96,6,310,4,0,1,0,10,2
1720,0.77,0.96,5,249,6,0,1,0,10,2
1722,0.26,0.46,2,242,3,0,1,0,10,2
1723,0.81,0.93,5,265,6,0,1,0,10,2
1724,0.11,0.87,6,280,4,0,1,0,10,2
